Id_detalleordencompra,Fpago,TOTAL,cantidad,tipo_servicio,Fraccionamiento,lote
25468,30/06/2013,287.62,1.0,MEDIDO,CRUZ DE SABINOS I,388.0
25469,31/08/2013,393.08,1.0,MEDIDO,CRUZ DE SABINOS I,388.0
25470,31/08/2013,400.26,1.0,MEDIDO,FINCAS,1729.0
25473,23/10/2013,393.08,1.0,MEDIDO,CHALETS II,465.0
25474,18/10/2013,393.23,1.0,MEDIDO,LA JOYA,198.0
25477,24/05/2013,414.6,1.0,MEDIDO,FINCAS,1675.0
25478,24/05/2013,412.12,1.0,MEDIDO,FINCAS,1675.0
25479,24/05/2013,411.15,1.0,MEDIDO,FINCAS,1675.0
25480,24/05/2013,393.08,1.0,MEDIDO,FINCAS,1675.0
25481,23/10/2013,620.75,1.0,MEDIDO,FINCAS,1680.0
25482,23/10/2013,530.23,1.0,MEDIDO,FINCAS,1753.0
25483,23/10/2013,500.7,1.0,MEDIDO,FINCAS,1750.0
25488,09/05/2013,589.62,1.0,MEDIDO,FINCAS,1749.0
25489,09/05/2013,615.9,1.0,MEDIDO,FINCAS,1749.0
25490,30/06/2013,590.02,1.0,MEDIDO,FINCAS,1749.0
25491,30/08/2013,517.29,1.0,MEDIDO,FINCAS,1749.0
25493,16/05/2013,438.68,1.0,MEDIDO,ENCINOS II,310.0
25494,16/05/2013,514.68,1.0,MEDIDO,ENCINOS II,310.0
25495,16/05/2013,409.76,1.0,MEDIDO,ENCINOS II,310.0
25496,16/05/2013,345.63,1.0,MEDIDO,ENCINOS II,310.0
25497,16/05/2013,366.53,1.0,MEDIDO,ENCINOS II,310.0
25498,16/05/2013,413.77,1.0,MEDIDO,ENCINOS II,310.0
25499,20/05/2013,595.31,1.0,MEDIDO,ENCINOS II,310.0
25500,20/05/2013,412.12,1.0,MEDIDO,ENCINOS II,310.0
25501,30/06/2013,411.15,1.0,MEDIDO,ENCINOS II,310.0
25502,23/10/2013,426.15,1.0,MEDIDO,ENCINOS II,310.0
25503,15/04/2013,399.85,1.0,MEDIDO,FINCAS,350.0
25504,15/04/2013,360.81,1.0,MEDIDO,FINCAS,350.0
25505,15/04/2013,384.85,1.0,MEDIDO,FINCAS,350.0
25506,15/04/2013,373.27,1.0,MEDIDO,FINCAS,350.0
25507,15/04/2013,380.31,1.0,MEDIDO,FINCAS,350.0
25508,15/04/2013,393.27,1.0,MEDIDO,FINCAS,350.0
25509,30/04/2013,435.26,1.0,MEDIDO,FINCAS,350.0
25510,30/04/2013,461.68,1.0,MEDIDO,FINCAS,350.0
25511,30/06/2013,463.57,1.0,MEDIDO,FINCAS,350.0
25512,23/10/2013,438.92,1.0,MEDIDO,FINCAS,350.0
25614,23/10/2013,393.08,1.0,MEDIDO,CRUZ DE SABINOS I,371.0
25690,23/10/2013,393.08,1.0,MEDIDO,DESCONOCIDO,3537.0
25704,23/10/2013,400.73,1.0,MEDIDO,DESCONOCIDO,2089.0
25743,31/03/2013,1707.71,1.0,CUOTA FIJA,FINCAS,1488.0
25744,31/03/2013,791.44,1.0,MEDIDO,FINCAS,1488.0
25745,31/03/2013,623.2,1.0,MEDIDO,FINCAS,1488.0
25746,31/03/2013,950.71,1.0,MEDIDO,FINCAS,1488.0
25747,31/03/2013,856.81,1.0,MEDIDO,FINCAS,1488.0
25748,31/03/2013,810.63,1.0,MEDIDO,FINCAS,1488.0
25749,31/03/2013,971.82,1.0,MEDIDO,FINCAS,1488.0
25750,31/03/2013,911.12,1.0,MEDIDO,FINCAS,1488.0
25751,31/03/2013,513.41,1.0,MEDIDO,FINCAS,1488.0
25810,23/10/2013,672.1,1.0,MEDIDO,LA CORCHOLATA,1855.0
25813,23/10/2013,286.62,1.0,MEDIDO,FINCAS,1657.0
25814,31/03/2013,1679.95,1.0,CUOTA FIJA,FINCAS,351.0
25815,31/03/2013,360.81,1.0,MEDIDO,FINCAS,351.0
25816,31/03/2013,350.3,1.0,MEDIDO,FINCAS,351.0
25817,31/03/2013,345.63,1.0,MEDIDO,FINCAS,351.0
25818,31/03/2013,343.17,1.0,MEDIDO,FINCAS,351.0
25819,31/03/2013,393.27,1.0,MEDIDO,FINCAS,351.0
25820,31/03/2013,414.6,1.0,MEDIDO,FINCAS,351.0
25821,31/03/2013,412.12,1.0,MEDIDO,FINCAS,351.0
25822,30/06/2013,411.15,1.0,MEDIDO,FINCAS,351.0
25823,23/10/2013,393.08,1.0,MEDIDO,FINCAS,351.0
25824,23/10/2013,417.9,1.0,MEDIDO,FINCAS,1754.0
25825,31/03/2013,399.85,1.0,MEDIDO,FINCAS,1711.0
25826,31/03/2013,360.81,1.0,MEDIDO,FINCAS,1711.0
25827,31/03/2013,350.3,1.0,MEDIDO,FINCAS,1711.0
25828,31/03/2013,385.61,1.0,MEDIDO,FINCAS,1711.0
25829,31/03/2013,488.21,1.0,MEDIDO,FINCAS,1711.0
25830,31/03/2013,601.82,1.0,MEDIDO,FINCAS,1711.0
25831,31/03/2013,677.23,1.0,MEDIDO,FINCAS,1711.0
25832,30/04/2013,747.54,1.0,MEDIDO,FINCAS,1711.0
25833,30/06/2013,417.8,1.0,MEDIDO,FINCAS,1711.0
25834,23/10/2013,542.86,1.0,MEDIDO,FINCAS,1711.0
25835,23/10/2013,760.05,1.0,MEDIDO,FINCAS,1712.0
25837,23/10/2013,845.61,1.0,MEDIDO,FINCAS,1759.0
25838,23/10/2013,393.08,1.0,MEDIDO,CRUZ DE SABINOS I,359.0
25839,23/10/2013,286.88,1.0,MEDIDO,CRUZ DE SABINOS I,365.0
25840,23/10/2013,393.08,1.0,MEDIDO,CRUZ DE SABINOS II,401.0
25842,30/06/2013,411.15,1.0,MEDIDO,CRUZ DE SABINOS II,413.0
25843,23/10/2013,393.08,1.0,MEDIDO,CRUZ DE SABINOS II,413.0
25844,28/02/2013,399.85,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
25845,28/02/2013,360.81,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
25846,28/02/2013,788.21,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
25847,12/04/2013,434.07,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
25848,12/04/2013,460.11,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
25849,12/04/2013,835.64,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
25850,12/04/2013,933.23,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
25851,30/04/2013,606.05,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
25852,30/06/2013,618.02,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
25853,23/10/2013,506.37,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
26374,23/10/2013,721.77,1.0,MEDIDO,LA CORCHOLATA,1829.0
26397,30/03/2013,399.85,1.0,MEDIDO,FINCAS,1771.0
26398,30/03/2013,360.81,1.0,MEDIDO,FINCAS,1771.0
26399,30/03/2013,350.3,1.0,MEDIDO,FINCAS,1771.0
26400,30/03/2013,345.63,1.0,MEDIDO,FINCAS,1771.0
26401,30/03/2013,343.17,1.0,MEDIDO,FINCAS,1771.0
26402,30/03/2013,645.75,1.0,MEDIDO,FINCAS,1771.0
26403,30/03/2013,1149.16,1.0,MEDIDO,FINCAS,1771.0
26404,30/03/2013,1705.0,1.0,MEDIDO,FINCAS,1771.0
26405,30/06/2013,458.91,1.0,MEDIDO,FINCAS,1771.0
26747,30/04/2013,360.81,1.0,MEDIDO,FINCAS,538.0
26748,30/04/2013,350.3,1.0,MEDIDO,FINCAS,538.0
26749,30/04/2013,403.84,1.0,MEDIDO,FINCAS,538.0
26750,30/04/2013,343.85,1.0,MEDIDO,FINCAS,538.0
26751,30/04/2013,958.04,1.0,MEDIDO,FINCAS,538.0
26752,30/04/2013,785.06,1.0,MEDIDO,FINCAS,538.0
26753,30/04/2013,670.44,1.0,MEDIDO,FINCAS,538.0
26754,30/06/2013,414.34,1.0,MEDIDO,FINCAS,538.0
26838,30/01/2013,399.85,1.0,MEDIDO,FINCAS,1453.0
26839,30/01/2013,410.49,1.0,MEDIDO,FINCAS,1453.0
26840,30/01/2013,416.65,1.0,MEDIDO,FINCAS,1453.0
26841,30/01/2013,345.63,1.0,MEDIDO,FINCAS,1453.0
26842,30/01/2013,343.17,1.0,MEDIDO,FINCAS,1453.0
26843,30/01/2013,1014.32,1.0,MEDIDO,FINCAS,1453.0
26844,30/04/2013,916.13,1.0,MEDIDO,FINCAS,1453.0
26845,30/04/2013,1393.59,1.0,MEDIDO,FINCAS,1453.0
26846,30/04/2013,699.96,1.0,MEDIDO,FINCAS,1453.0
27463,31/10/2013,399.85,1.0,MEDIDO,FINCAS,526.0
27464,31/10/2013,543.95,1.0,MEDIDO,FINCAS,526.0
27465,31/10/2013,426.64,1.0,MEDIDO,FINCAS,526.0
27466,31/10/2013,383.67,1.0,MEDIDO,FINCAS,526.0
27467,31/10/2013,353.47,1.0,MEDIDO,FINCAS,526.0
27468,31/10/2013,463.68,1.0,MEDIDO,FINCAS,526.0
27469,31/10/2013,414.6,1.0,MEDIDO,FINCAS,526.0
27470,31/10/2013,414.6,1.0,MEDIDO,FINCAS,526.0
27471,31/10/2013,411.15,1.0,MEDIDO,FINCAS,526.0
27620,30/04/2013,465.24,1.0,MEDIDO,FINCAS,1582.0
27623,30/04/2013,662.99,1.0,MEDIDO,FINCAS,1582.0
27624,30/04/2013,767.6,1.0,MEDIDO,FINCAS,1582.0
27625,30/04/2013,345.63,1.0,MEDIDO,FINCAS,1582.0
27626,30/04/2013,343.17,1.0,MEDIDO,FINCAS,1582.0
27627,30/04/2013,1335.47,1.0,MEDIDO,FINCAS,1582.0
27628,30/04/2013,1578.14,1.0,MEDIDO,FINCAS,1582.0
27629,30/04/2013,1028.63,1.0,MEDIDO,FINCAS,1582.0
27630,30/06/2013,464.31,1.0,MEDIDO,FINCAS,1582.0
27631,15/09/2013,393.08,1.0,MEDIDO,FINCAS,1582.0
27719,31/07/2013,411.15,1.0,MEDIDO,ENCINOS II,317.0
27720,15/09/2013,393.08,1.0,MEDIDO,ENCINOS II,317.0
28516,14/01/2014,286.62,1.0,MEDIDO,CHALETS II,465.0
28517,14/01/2014,288.52,1.0,MEDIDO,CHALETS II,465.0
28576,15/01/2014,360.81,1.0,MEDIDO,DESCONOCIDO,6934.0
28577,15/01/2014,353.15,1.0,MEDIDO,DESCONOCIDO,6934.0
28578,15/01/2014,345.63,1.0,MEDIDO,DESCONOCIDO,6934.0
28579,15/01/2014,343.17,1.0,MEDIDO,DESCONOCIDO,6934.0
28580,15/01/2014,393.27,1.0,MEDIDO,DESCONOCIDO,6934.0
28581,15/01/2014,1851.95,1.0,MEDIDO,DESCONOCIDO,6934.0
28582,15/01/2014,594.6,1.0,MEDIDO,DESCONOCIDO,6934.0
28583,15/01/2014,490.02,1.0,MEDIDO,DESCONOCIDO,6934.0
28584,15/01/2014,1387.0,1.0,MEDIDO,DESCONOCIDO,6934.0
28830,17/01/2014,364.45,1.0,MEDIDO,CRUZ DE SABINOS II,401.0
28831,17/01/2014,288.52,1.0,MEDIDO,CRUZ DE SABINOS II,401.0
28843,20/01/2014,286.62,1.0,MEDIDO,FINCAS,1585.0
28844,20/01/2014,414.02,1.0,MEDIDO,FINCAS,1585.0
29020,22/01/2014,722.6,1.0,MEDIDO,CRUZ DE SABINOS II,413.0
29021,22/01/2014,424.45,1.0,MEDIDO,CRUZ DE SABINOS II,413.0
29044,23/01/2014,3450.0,1.0,CUOTA FIJA,FINCAS,1623.0
29077,23/01/2014,453.69,1.0,MEDIDO,FINCAS,1749.0
29078,23/01/2014,379.98,1.0,MEDIDO,FINCAS,1749.0
29079,24/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,2100.0
29080,24/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,2100.0
29084,24/01/2014,286.62,1.0,MEDIDO,FINCAS,1442.0
29085,24/01/2014,288.52,1.0,MEDIDO,FINCAS,1442.0
29086,24/01/2014,286.62,1.0,MEDIDO,FINCAS,1449.0
29087,24/01/2014,288.52,1.0,MEDIDO,FINCAS,1449.0
29088,24/01/2014,286.62,1.0,MEDIDO,FINCAS,1461.0
29089,24/01/2014,1116.81,1.0,MEDIDO,FINCAS,1461.0
29090,24/01/2014,748.99,1.0,MEDIDO,FINCAS,1465.0
29091,24/01/2014,590.7,1.0,MEDIDO,FINCAS,1465.0
29093,24/01/2014,774.48,1.0,MEDIDO,FINCAS,1508.0
29094,24/01/2014,756.77,1.0,MEDIDO,FINCAS,1508.0
29095,24/01/2014,727.36,1.0,MEDIDO,FINCAS,1482.0
29096,24/01/2014,428.43,1.0,MEDIDO,FINCAS,1488.0
29097,24/01/2014,1148.85,1.0,MEDIDO,FINCAS,534.0
29098,24/01/2014,1181.65,1.0,MEDIDO,FINCAS,534.0
29125,24/01/2014,471.43,1.0,MEDIDO,FINCAS,1769.0
29126,24/01/2014,380.45,1.0,MEDIDO,FINCAS,1769.0
29128,24/01/2014,286.88,1.0,MEDIDO,FINCAS,1657.0
29129,24/01/2014,288.52,1.0,MEDIDO,FINCAS,1657.0
29151,24/01/2014,286.62,1.0,MEDIDO,ALAMO 1,705.0
29152,24/01/2014,639.94,1.0,MEDIDO,ALAMO 1,705.0
29153,27/01/2014,286.62,1.0,MEDIDO,LA JOYA,264.0
29154,27/01/2014,288.52,1.0,MEDIDO,LA JOYA,264.0
29159,27/01/2014,433.38,1.0,MEDIDO,FINCAS,1594.0
29160,27/01/2014,288.52,1.0,MEDIDO,FINCAS,1594.0
29162,18/09/2013,868.46,1.0,MEDIDO,DESCONOCIDO,8225.0
29163,27/01/2014,1716.37,1.0,MEDIDO,DESCONOCIDO,8225.0
29164,27/01/2014,946.89,1.0,MEDIDO,DESCONOCIDO,8225.0
29186,27/01/2014,288.52,1.0,MEDIDO,FINCAS,1635.0
29187,27/01/2014,366.6,1.0,MEDIDO,FINCAS,1635.0
29188,27/01/2014,386.65,1.0,MEDIDO,FINCAS,1520.0
29189,27/01/2014,443.18,1.0,MEDIDO,FINCAS,1520.0
29190,27/01/2014,286.62,1.0,MEDIDO,FINCAS,533.0
29191,27/01/2014,288.52,1.0,MEDIDO,FINCAS,533.0
29192,27/01/2014,286.62,1.0,MEDIDO,FINCAS,1550.0
29193,27/01/2014,288.52,1.0,MEDIDO,FINCAS,1550.0
29194,27/01/2014,496.56,1.0,MEDIDO,FINCAS,200.0
29195,27/01/2014,561.97,1.0,MEDIDO,FINCAS,200.0
29196,27/01/2014,750.92,1.0,MEDIDO,FINCAS,1557.0
29197,27/01/2014,870.75,1.0,MEDIDO,FINCAS,1557.0
29198,27/01/2014,746.95,1.0,MEDIDO,FINCAS,1580.0
29199,27/01/2014,466.74,1.0,MEDIDO,FINCAS,1580.0
29200,27/01/2014,389.28,1.0,MEDIDO,FINCAS,1582.0
29201,27/01/2014,504.72,1.0,MEDIDO,FINCAS,1582.0
29202,27/01/2014,387.8,1.0,MEDIDO,FINCAS,1591.0
29203,27/01/2014,1185.15,1.0,MEDIDO,FINCAS,1591.0
29204,27/01/2014,1331.56,1.0,MEDIDO,FINCAS,509.0
29205,27/01/2014,3206.99,1.0,MEDIDO,FINCAS,509.0
29206,27/01/2014,286.62,1.0,MEDIDO,FINCAS,1595.0
29207,27/01/2014,288.52,1.0,MEDIDO,FINCAS,1595.0
29208,27/01/2014,286.62,1.0,MEDIDO,FINCAS,1595.0
29209,27/01/2014,385.8,1.0,MEDIDO,FINCAS,1595.0
29210,27/01/2014,286.62,1.0,MEDIDO,FINCAS,1617.0
29211,27/01/2014,288.52,1.0,MEDIDO,FINCAS,1617.0
29212,27/01/2014,618.85,1.0,MEDIDO,FINCAS,1643.0
29213,27/01/2014,569.39,1.0,MEDIDO,FINCAS,1643.0
29214,27/01/2014,286.62,1.0,MEDIDO,FINCAS,351.0
29215,27/01/2014,288.52,1.0,MEDIDO,FINCAS,351.0
29216,27/01/2014,389.61,1.0,MEDIDO,FINCAS,350.0
29217,27/01/2014,368.67,1.0,MEDIDO,FINCAS,350.0
29218,27/01/2014,286.62,1.0,MEDIDO,FINCAS,1675.0
29219,27/01/2014,288.52,1.0,MEDIDO,FINCAS,1675.0
29220,27/01/2014,570.74,1.0,MEDIDO,FINCAS,1680.0
29221,27/01/2014,628.3,1.0,MEDIDO,FINCAS,1680.0
29222,27/01/2014,286.62,1.0,MEDIDO,FINCAS,1694.0
29223,27/01/2014,288.52,1.0,MEDIDO,FINCAS,1694.0
29224,31/10/2013,386.72,1.0,MEDIDO,FINCAS,1711.0
29226,27/01/2014,529.69,1.0,MEDIDO,FINCAS,1712.0
29227,27/01/2014,485.46,1.0,MEDIDO,FINCAS,1712.0
29228,27/01/2014,286.62,1.0,MEDIDO,FINCAS,1729.0
29229,27/01/2014,288.52,1.0,MEDIDO,FINCAS,1729.0
29230,27/01/2014,410.21,1.0,MEDIDO,FINCAS,1750.0
29231,27/01/2014,420.04,1.0,MEDIDO,FINCAS,1750.0
29241,27/01/2014,568.71,1.0,MEDIDO,LA CORCHOLATA,1829.0
29242,27/01/2014,435.0,1.0,MEDIDO,LA CORCHOLATA,1829.0
29244,27/01/2014,460.21,1.0,MEDIDO,DESCONOCIDO,3537.0
29245,27/01/2014,686.34,1.0,MEDIDO,DESCONOCIDO,3537.0
29257,27/01/2014,286.62,1.0,MEDIDO,FINCAS,1753.0
29258,27/01/2014,580.04,1.0,MEDIDO,FINCAS,1753.0
29283,23/10/2013,396.34,1.0,MEDIDO,FINCAS,1754.0
29284,23/10/2013,384.17,1.0,MEDIDO,FINCAS,1754.0
29285,27/01/2014,1038.05,1.0,MEDIDO,FINCAS,1759.0
29286,27/01/2014,884.67,1.0,MEDIDO,FINCAS,1759.0
29288,27/01/2014,0.0,1.0,MEDIDO,FINCAS,1771.0
29289,27/01/2014,0.0,1.0,MEDIDO,FINCAS,1771.0
29290,27/01/2014,288.52,1.0,MEDIDO,FINCAS,1771.0
29293,17/10/2013,484.8,1.0,MEDIDO,DESCONOCIDO,8318.0
29294,17/10/2013,288.52,1.0,MEDIDO,DESCONOCIDO,8318.0
29300,27/01/2014,286.62,1.0,MEDIDO,CRUZ DE SABINOS I,359.0
29301,27/01/2014,288.52,1.0,MEDIDO,CRUZ DE SABINOS I,359.0
29303,27/01/2014,286.62,1.0,MEDIDO,CRUZ DE SABINOS I,365.0
29304,27/01/2014,288.52,1.0,MEDIDO,CRUZ DE SABINOS I,365.0
29305,27/01/2014,286.62,1.0,MEDIDO,CRUZ DE SABINOS I,371.0
29306,27/01/2014,288.52,1.0,MEDIDO,CRUZ DE SABINOS I,371.0
29308,27/01/2014,455.08,1.0,MEDIDO,CRUZ DE SABINOS I,388.0
29309,27/01/2014,387.02,1.0,MEDIDO,CRUZ DE SABINOS I,388.0
29310,23/10/2013,593.73,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
29311,23/10/2013,288.52,1.0,MEDIDO,CRUZ DE SABINOS II,416.0
29334,27/01/2014,393.08,1.0,MEDIDO,CRUZ DE SABINOS II,427.0
29335,27/01/2014,453.8,1.0,MEDIDO,CRUZ DE SABINOS II,427.0
29336,27/01/2014,288.52,1.0,MEDIDO,CRUZ DE SABINOS II,427.0
29339,03/07/2013,611.59,1.0,MEDIDO,CRUZ DE SABINOS II,428.0
29340,03/07/2013,437.98,1.0,MEDIDO,CRUZ DE SABINOS II,428.0
29341,27/01/2014,465.55,1.0,MEDIDO,CRUZ DE SABINOS II,428.0
29342,27/01/2014,288.52,1.0,MEDIDO,CRUZ DE SABINOS II,428.0
29367,27/01/2014,700.45,1.0,MEDIDO,LA CORCHOLATA,1855.0
29368,27/01/2014,525.27,1.0,MEDIDO,LA CORCHOLATA,1855.0
29426,29/01/2014,511.82,1.0,MEDIDO,ALAMO 1,549.0
29552,29/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,2985.0
29553,29/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,2985.0
29556,30/01/2014,288.52,1.0,MEDIDO,LA CORCHOLATA,1978.0
29570,31/12/2012,414.6,1.0,MEDIDO,DESCONOCIDO,2111.0
29571,31/12/2012,412.12,1.0,MEDIDO,DESCONOCIDO,2111.0
29572,31/12/2012,411.15,1.0,MEDIDO,DESCONOCIDO,2111.0
29573,16/09/2013,393.08,1.0,MEDIDO,DESCONOCIDO,2111.0
29574,30/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,2111.0
29575,30/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,2111.0
29596,30/01/2014,286.62,1.0,MEDIDO,ALAMO 1,693.0
29597,30/01/2014,378.35,1.0,MEDIDO,ALAMO 1,693.0
29607,30/11/2013,393.08,1.0,MEDIDO,DESCONOCIDO,2075.0
29608,31/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,2075.0
29609,31/01/2014,743.06,1.0,MEDIDO,DESCONOCIDO,2075.0
29611,31/01/2014,288.52,1.0,MEDIDO,ALAMO 1,712.0
29673,15/10/2013,393.08,1.0,MEDIDO,CHALETS II,453.0
29674,31/01/2014,477.63,1.0,MEDIDO,CHALETS II,453.0
29675,31/01/2014,429.67,1.0,MEDIDO,CHALETS II,453.0
29685,15/10/2013,393.08,1.0,MEDIDO,ENCINOS I,1987.0
29686,31/01/2014,286.62,1.0,MEDIDO,ENCINOS I,1987.0
29687,31/01/2014,288.52,1.0,MEDIDO,ENCINOS I,1987.0
29688,15/10/2013,393.08,1.0,MEDIDO,LA JOYA,163.0
29689,31/01/2014,286.62,1.0,MEDIDO,LA JOYA,163.0
29690,31/01/2014,288.52,1.0,MEDIDO,LA JOYA,163.0
29693,16/10/2013,393.08,1.0,MEDIDO,CRUZ DE SABINOS II,442.0
29694,31/01/2014,286.62,1.0,MEDIDO,CRUZ DE SABINOS II,442.0
29695,31/01/2014,288.52,1.0,MEDIDO,CRUZ DE SABINOS II,442.0
29696,15/10/2013,393.08,1.0,MEDIDO,RINCÓN DE VALLE GRANDE,275.0
29697,31/01/2014,286.62,1.0,MEDIDO,RINCÓN DE VALLE GRANDE,275.0
29698,31/01/2014,389.86,1.0,MEDIDO,RINCÓN DE VALLE GRANDE,275.0
29699,08/04/2013,399.85,1.0,MEDIDO,CRUZ DE SABINOS II,419.0
29700,15/10/2013,393.08,1.0,MEDIDO,CRUZ DE SABINOS II,419.0
29701,31/01/2014,286.62,1.0,MEDIDO,CRUZ DE SABINOS II,419.0
29702,31/01/2014,288.52,1.0,MEDIDO,CRUZ DE SABINOS II,419.0
29703,15/10/2013,393.08,1.0,MEDIDO,DESCONOCIDO,3607.0
29704,31/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,3607.0
29705,31/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,3607.0
29706,31/01/2014,355.12,1.0,MEDIDO,DESCONOCIDO,3612.0
29707,31/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,3612.0
29708,31/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,3588.0
29709,31/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,3588.0
29710,31/01/2014,572.35,1.0,MEDIDO,ENCINOS II,310.0
29711,31/01/2014,564.04,1.0,MEDIDO,ENCINOS II,310.0
29712,15/10/2013,422.1,1.0,MEDIDO,ENCINOS II,313.0
29713,31/01/2014,424.66,1.0,MEDIDO,ENCINOS II,313.0
29714,31/01/2014,429.76,1.0,MEDIDO,ENCINOS II,313.0
29715,31/01/2014,286.62,1.0,MEDIDO,ENCINOS II,317.0
29716,31/01/2014,288.52,1.0,MEDIDO,ENCINOS II,317.0
29717,15/10/2013,393.08,1.0,MEDIDO,EUCALIPTOS,340.0
29718,31/01/2014,286.62,1.0,MEDIDO,EUCALIPTOS,340.0
29719,31/01/2014,288.52,1.0,MEDIDO,EUCALIPTOS,340.0
29739,31/01/2014,286.62,1.0,MEDIDO,LA CORCHOLATA,1850.0
29740,31/01/2014,288.52,1.0,MEDIDO,LA CORCHOLATA,1850.0
30030,31/01/2014,286.62,1.0,MEDIDO,LA JOYA,208.0
30031,31/01/2014,288.52,1.0,MEDIDO,LA JOYA,208.0
30032,31/01/2014,286.62,1.0,MEDIDO,ENCINOS I,2013.0
30033,31/01/2014,288.52,1.0,MEDIDO,ENCINOS I,2013.0
30034,31/01/2014,451.06,1.0,MEDIDO,LA JOYA,198.0
30035,31/01/2014,503.72,1.0,MEDIDO,LA JOYA,198.0
30064,31/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,2089.0
30065,31/01/2014,371.65,1.0,MEDIDO,DESCONOCIDO,2089.0
30066,31/01/2014,286.62,1.0,MEDIDO,LA JOYA,164.0
30067,31/01/2014,288.52,1.0,MEDIDO,LA JOYA,164.0
30068,31/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,3008.0
30069,31/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,3008.0
30070,31/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,3056.0
30071,31/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,3056.0
30072,31/01/2014,288.52,1.0,MEDIDO,CHALETS II,452.0
30074,31/01/2014,286.62,1.0,MEDIDO,DESCONOCIDO,3230.0
30075,31/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,3230.0
30076,31/01/2014,394.94,1.0,MEDIDO,RINCÓN DE VALLE GRANDE,305.0
30077,15/09/2013,393.08,1.0,MEDIDO,FINCAS,1453.0
30078,31/12/2012,399.85,1.0,MEDIDO,DESCONOCIDO,8144.0
30093,31/12/2012,536.55,1.0,MEDIDO,DESCONOCIDO,8144.0
30094,31/12/2012,539.62,1.0,MEDIDO,DESCONOCIDO,8144.0
30095,31/12/2012,813.08,1.0,MEDIDO,DESCONOCIDO,8144.0
30096,31/12/2012,783.99,1.0,MEDIDO,DESCONOCIDO,8144.0
30097,31/12/2012,997.91,1.0,MEDIDO,DESCONOCIDO,8144.0
30098,30/06/2013,959.1,1.0,MEDIDO,DESCONOCIDO,8144.0
30099,30/06/2013,1264.91,1.0,MEDIDO,DESCONOCIDO,8144.0
30100,30/06/2013,446.62,1.0,MEDIDO,DESCONOCIDO,8144.0
30101,15/07/2013,1379.15,1.0,MEDIDO,DESCONOCIDO,8144.0
30103,31/01/2014,288.52,1.0,MEDIDO,LA JOYA,217.0
30199,31/01/2014,288.52,1.0,MEDIDO,DESCONOCIDO,2093.0
30376,15/09/2013,393.08,1.0,MEDIDO,DESCONOCIDO,3008.0
30419,19/02/2014,9868.0066,506.4100037,MEDIDO,DESCONOCIDO,8551.0
30849,07/11/2013,399.85,1.0,MEDIDO,FINCAS,1460.0
30861,07/11/2013,493.62,1.0,MEDIDO,FINCAS,1460.0
30862,07/11/2013,844.23,1.0,MEDIDO,FINCAS,1460.0
30863,07/11/2013,634.26,1.0,MEDIDO,FINCAS,1460.0
30864,07/11/2013,459.28,1.0,MEDIDO,FINCAS,1460.0
30865,07/11/2013,1267.53,1.0,MEDIDO,FINCAS,1460.0
30866,07/11/2013,1472.54,1.0,MEDIDO,FINCAS,1460.0
30867,07/11/2013,848.4,1.0,MEDIDO,FINCAS,1460.0
30868,07/11/2013,847.45,1.0,MEDIDO,FINCAS,1460.0
30869,07/11/2013,1382.75,1.0,OTROS,FINCAS,1460.0
31403,11/03/2014,246.0,1.0,MEDIDO,DESCONOCIDO,3405.0
31404,11/03/2014,246.0,1.0,MEDIDO,DESCONOCIDO,3405.0
31405,11/03/2014,246.0,1.0,MEDIDO,DESCONOCIDO,3405.0
31406,11/03/2014,246.0,1.0,MEDIDO,DESCONOCIDO,3405.0
31407,11/03/2014,246.0,1.0,MEDIDO,DESCONOCIDO,3405.0
31408,11/03/2014,246.0,1.0,MEDIDO,DESCONOCIDO,3405.0
